mmsi,latitude_deg,longitude_deg,utc_s,ground_ms,azimuth_deg,valid,datetime,speed_knots
ship_61,81.32689666748047,44.00622177124024,1738964067,7674,238.17694091796875,True,2025-02-07 21:34:27,14.92
ship_61,-20.19609260559082,-146.9319610595703,1739039978,7697,348.6787414550781,True,2025-02-08 18:39:38,14.96
ship_61,82.25599670410156,87.29186248779297,1739043348,7674,251.5186004638672,True,2025-02-08 19:35:48,14.92
ship_61,79.47532653808594,158.9156494140625,1739128146,7674,315.1617126464844,True,2025-02-09 19:09:06,14.92
ship_61,81.36034393310547,79.78471374511719,1739128360,7674,238.4987335205078,True,2025-02-09 19:12:40,14.92
ship_61,74.84709930419922,-171.77920532226562,1739211279,7680,329.8890075683594,True,2025-02-10 18:14:39,14.93
ship_61,81.92372131347656,143.31471252441406,1739213189,7674,294.4471740722656,True,2025-02-10 18:46:29,14.92
ship_61,78.60900115966797,67.24221801757812,1739213403,7676,220.84249877929688,True,2025-02-10 18:50:03,14.92
ship_61,76.6092300415039,34.796234130859375,1739592609,7675,325.82684326171875,True,2025-02-15 04:10:09,14.92
ship_62,71.56888580322266,151.6401824951172,1738962212,7680,335.0710144042969,True,2025-02-07 21:03:32,14.93
ship_62,79.52550506591797,123.17156219482422,1738963854,7674,314.880126953125,True,2025-02-07 21:30:54,14.92
ship_62,-20.13280868530273,-146.94537353515625,1739039979,7697,348.68048095703125,True,2025-02-08 18:39:39,14.96
ship_62,79.52037811279297,158.66896057128906,1739128147,7674,314.92742919921875,True,2025-02-09 19:09:07,14.92
ship_62,81.3269271850586,79.42488098144531,1739128361,7674,238.1505584716797,True,2025-02-09 19:12:41,14.92
ship_62,74.90225219726562,-171.90199279785156,1739211280,7680,329.77850341796875,True,2025-02-10 18:14:40,14.93
ship_62,81.9498519897461,142.9010772705078,1739213190,7674,294.04595947265625,True,2025-02-10 18:46:30,14.92
ship_62,78.56076049804688,67.0322494506836,1739213404,7676,220.6454162597656,True,2025-02-10 18:50:04,14.92
ship_62,76.66187286376953,34.64128112792969,1739592610,7675,325.6842956542969,True,2025-02-15 04:10:10,14.92
ship_63,71.62673950195312,151.554931640625,1738962213,7680,334.9981994628906,True,2025-02-07 21:03:33,14.93
ship_63,79.5703353881836,122.92252349853516,1738963855,7674,314.6434326171875,True,2025-02-07 21:30:55,14.92
ship_63,-20.06952476501465,-146.9587860107422,1739039980,7697,348.6822204589844,True,2025-02-08 18:39:40,14.96
ship_63,79.56523895263672,158.42018127441406,1739128148,7674,314.6909484863281,True,2025-02-09 19:09:08,14.92
ship_63,74.95733642578125,-172.025634765625,1739211281,7680,329.6673889160156,True,2025-02-10 18:14:41,14.93
ship_63,81.9755859375,142.4848175048828,1739213191,7674,293.6424255371094,True,2025-02-10 18:46:31,14.92
ship_63,78.51238250732422,66.82402038574219,1739213405,7675,220.44700622558597,True,2025-02-10 18:50:05,14.92
ship_63,76.71442413330078,34.48514938354492,1739592611,7675,325.5404357910156,True,2025-02-15 04:10:11,14.92
ship_64,71.6845474243164,151.4691925048828,1738962214,7680,334.9246826171875,True,2025-02-07 21:03:34,14.93
ship_64,79.6149673461914,122.67137908935548,1738963856,7674,314.40460205078125,True,2025-02-07 21:30:56,14.92
ship_64,-20.00623893737793,-146.97219848632812,1739039981,7697,348.6839599609375,True,2025-02-08 18:39:41,14.96
ship_64,79.60990905761719,158.16934204101562,1739128149,7674,314.4529724121094,True,2025-02-09 19:09:09,14.92
ship_64,75.01236724853516,-172.1501007080078,1739211282,7680,329.5551452636719,True,2025-02-10 18:14:42,14.93
ship_64,82.00091552734375,142.06594848632812,1739213192,7674,293.2352905273437,True,2025-02-10 18:46:32,14.92
ship_64,76.76688385009766,34.32783889770508,1739592612,7675,325.3954772949219,True,2025-02-15 04:10:12,14.92
ship_65,71.74232482910156,151.38296508789062,1738962215,7680,334.8507385253906,True,2025-02-07 21:03:35,14.93
ship_65,79.6594009399414,122.41814422607422,1738963857,7674,314.16375732421875,True,2025-02-07 21:30:57,14.92
ship_65,73.79824829101562,177.77685546875,1739041483,7680,331.81671142578125,True,2025-02-08 19:04:43,14.93
ship_65,79.6543960571289,157.91639709472656,1739128150,7674,314.212158203125,True,2025-02-09 19:09:10,14.92
ship_65,75.06732940673828,-172.27545166015625,1739211283,7680,329.4419250488281,True,2025-02-10 18:14:43,14.93
ship_65,76.81925201416016,34.16933059692383,1739592613,7675,325.24932861328125,True,2025-02-15 04:10:13,14.92
ship_66,71.8000717163086,151.2962188720703,1738962216,7680,334.7768249511719,True,2025-02-07 21:03:36,14.93
ship_66,73.85445404052734,177.6685791015625,1739041484,7680,331.72052001953125,True,2025-02-08 19:04:44,14.93
ship_66,79.69868469238281,157.66134643554688,1739128151,7674,313.9693298339844,True,2025-02-09 19:09:11,14.92
ship_66,75.12223052978516,-172.40167236328125,1739211284,7680,329.3281555175781,True,2025-02-10 18:14:44,14.93
ship_67,71.8577880859375,151.20895385742188,1738962217,7681,334.7018127441406,True,2025-02-07 21:03:37,14.93
ship_67,73.91060638427734,177.55960083007812,1739041485,7680,331.6239013671875,True,2025-02-08 19:04:45,14.93
ship_67,75.17706298828125,-172.52879333496094,1739211285,7680,329.2132568359375,True,2025-02-10 18:14:45,14.93
ship_68,73.96670532226562,177.44993591308594,1739041486,7680,331.5263061523437,True,2025-02-08 19:04:46,14.93
ship_68,75.23182678222656,-172.6568145751953,1739211286,7680,329.0975952148437,True,2025-02-10 18:14:46,14.93
ship_69,81.04833221435547,41.22436141967773,1738964075,7674,235.49388122558597,True,2025-02-07 21:34:35,14.92
ship_69,74.02275848388672,177.3395233154297,1739041487,7679,331.4282531738281,True,2025-02-08 19:04:47,14.93
ship_69,82.08028411865234,83.78509521484375,1739043356,7674,248.1120147705078,True,2025-02-08 19:35:56,14.92
ship_69,75.28653717041016,-172.7856903076172,1739211287,7680,328.9808959960937,True,2025-02-10 18:14:47,14.93
ship_70,81.01213073730469,40.88868713378906,1738964076,7674,235.17062377929688,True,2025-02-07 21:34:36,14.92
ship_70,74.0787582397461,177.22837829589844,1739041488,7679,331.3296203613281,True,2025-02-08 19:04:48,14.93
ship_70,82.05635833740234,83.35784149169922,1739043357,7674,247.69631958007807,True,2025-02-08 19:35:57,14.92
ship_70,81.04815673828125,76.64360046386719,1739128369,7674,235.4683074951172,True,2025-02-09 19:12:49,14.92
ship_70,75.3411636352539,-172.91549682617188,1739211288,7680,328.8635559082031,True,2025-02-10 18:14:48,14.93
ship_71,80.97564697265625,40.55565643310547,1738964077,7674,234.84996032714844,True,2025-02-07 21:34:37,14.92
ship_71,74.13469696044922,177.1165313720703,1739041489,7679,331.23004150390625,True,2025-02-08 19:04:49,14.93
ship_71,82.03199768066406,82.9331283569336,1739043358,7674,247.2842712402344,True,2025-02-08 19:35:58,14.92
ship_71,81.01193237304688,76.3080062866211,1739128370,7674,235.14505004882807,True,2025-02-09 19:12:50,14.92
ship_71,75.39573669433594,-173.0462188720703,1739211289,7680,328.74530029296875,True,2025-02-10 18:14:49,14.93
ship_71,78.12041473388672,65.21784973144531,1739213413,7675,218.9381866455078,True,2025-02-10 18:50:13,14.92
ship_72,80.93887329101562,40.22526168823242,1738964078,7674,234.5318603515625,True,2025-02-07 21:34:38,14.92
ship_72,-19.499919891357425,-147.0792236328125,1739039989,7697,348.6976013183594,True,2025-02-08 18:39:49,14.96
ship_72,74.19058227539062,177.00392150878906,1739041490,7679,331.12969970703125,True,2025-02-08 19:04:50,14.93
ship_72,82.00721740722656,82.510986328125,1739043359,7674,246.8747100830078,True,2025-02-08 19:35:59,14.92
ship_72,80.97541046142578,75.97505950927734,1739128371,7674,234.8248748779297,True,2025-02-09 19:12:51,14.92
ship_72,75.45023345947266,-173.17788696289062,1739211290,7680,328.62579345703125,True,2025-02-10 18:14:50,14.93
ship_72,82.18814086914062,138.6233367919922,1739213200,7674,289.8916320800781,True,2025-02-10 18:46:40,14.92
ship_72,78.07083129882812,65.02427673339844,1739213414,7675,218.75669860839844,True,2025-02-10 18:50:14,14.92
ship_73,81.82331848144531,85.59477233886719,1738782735,7673,244.0848388671875,True,2025-02-05 19:12:15,14.92
ship_73,80.0077896118164,120.31438446044922,1738963865,7674,312.1588134765625,True,2025-02-07 21:31:05,14.92
ship_73,80.90180206298828,39.89749526977539,1738964079,7674,234.2164764404297,True,2025-02-07 21:34:39,14.92
ship_73,-19.43662643432617,-147.09254455566406,1739039990,7697,348.6993408203125,True,2025-02-08 18:39:50,14.96
ship_73,74.24642181396484,176.89056396484375,1739041491,7679,331.0286560058594,True,2025-02-08 19:04:51,14.93
ship_73,81.98201751708984,82.09143829345703,1739043360,7674,246.4672698974609,True,2025-02-08 19:36:00,14.92
ship_73,80.93860626220703,75.64473724365234,1739128372,7674,234.50669860839844,True,2025-02-09 19:12:52,14.92
ship_73,75.50465393066406,-173.31048583984375,1739211291,7680,328.5054626464844,True,2025-02-10 18:14:51,14.93
ship_73,82.20957946777344,138.1819305419922,1739213201,7674,289.4626770019531,True,2025-02-10 18:46:41,14.92
ship_73,78.0211181640625,64.83224487304688,1739213415,7675,218.57701110839844,True,2025-02-10 18:50:15,14.92
ship_73,77.23474884033203,32.85674285888672,1739592621,7675,324.0353088378906,True,2025-02-15 04:10:21,14.92
ship_74,81.79532623291016,85.1937484741211,1738782736,7673,243.69650268554688,True,2025-02-05 19:12:16,14.92
ship_74,82.64252471923828,90.08916473388672,1738873335,7673,265.6814270019531,True,2025-02-06 20:22:15,14.92
ship_74,80.05040740966797,120.04141235351562,1738963866,7674,311.8981628417969,True,2025-02-07 21:31:06,14.92
ship_74,80.86444854736328,39.57234191894531,1738964080,7674,233.9036865234375,True,2025-02-07 21:34:40,14.92
ship_74,-19.37333106994629,-147.10589599609375,1739039991,7697,348.70098876953125,True,2025-02-08 18:39:51,14.96
ship_74,74.30220031738281,176.7764434814453,1739041492,7679,330.9268493652344,True,2025-02-08 19:04:52,14.93
ship_74,81.95641326904297,81.67449188232422,1739043361,7674,246.06256103515625,True,2025-02-08 19:36:01,14.92
ship_74,80.0457763671875,155.5423583984375,1739128159,7674,311.94903564453125,True,2025-02-09 19:09:19,14.92
ship_74,80.9015121459961,75.31705474853516,1739128373,7674,234.19114685058597,True,2025-02-09 19:12:53,14.92
ship_74,75.55901336669922,-173.4440155029297,1739211292,7680,328.38433837890625,True,2025-02-10 18:14:52,14.93
ship_74,82.23056030273438,137.73812866210938,1739213202,7674,289.0311279296875,True,2025-02-10 18:46:42,14.92
ship_74,77.97128295898438,64.6417465209961,1739213416,7675,218.39952087402344,True,2025-02-10 18:50:16,14.92
ship_74,77.28623962402344,32.68690872192383,1739592622,7675,323.8776550292969,True,2025-02-15 04:10:22,14.92
ship_75,81.76693725585938,84.79541015625,1738782737,7673,243.31027221679688,True,2025-02-05 19:12:17,14.92
ship_75,82.63746643066406,89.59407806396484,1738873336,7673,265.1986389160156,True,2025-02-06 20:22:16,14.92
ship_75,72.31810760498047,150.49217224121094,1738962225,7680,334.0826416015625,True,2025-02-07 21:03:45,14.93
ship_75,80.09280395507812,119.76615142822266,1738963867,7674,311.6351928710937,True,2025-02-07 21:31:07,14.92
ship_75,80.82682800292969,39.24978256225586,1738964081,7674,233.59344482421875,True,2025-02-07 21:34:41,14.92
ship_75,-19.310033798217773,-147.1192169189453,1739039992,7697,348.70263671875,True,2025-02-08 18:39:52,14.96
ship_75,74.35792541503906,176.66156005859375,1739041493,7679,330.823974609375,True,2025-02-08 19:04:53,14.93
ship_75,81.9303970336914,81.26016235351562,1739043362,7674,245.6607818603516,True,2025-02-08 19:36:02,14.92
ship_75,80.08821105957031,155.26739501953125,1739128160,7674,311.6863098144531,True,2025-02-09 19:09:20,14.92
ship_75,80.86414337158203,74.99198150634766,1739128374,7674,233.87843322753903,True,2025-02-09 19:12:54,14.92
ship_75,75.61329650878906,-173.57852172851562,1739211293,7680,328.2621459960937,True,2025-02-10 18:14:53,14.93
ship_75,82.25109100341797,137.29200744628906,1739213203,7674,288.5973815917969,True,2025-02-10 18:46:43,14.92
ship_75,77.92131805419922,64.4527587890625,1739213417,7675,218.2222900390625,True,2025-02-10 18:50:17,14.92
ship_75,77.3376235961914,32.51575469970703,1739592623,7675,323.7186889648437,True,2025-02-15 04:10:23,14.92
ship_76,81.73816680908203,84.39979553222656,1738782738,7673,242.9268493652344,True,2025-02-05 19:12:18,14.92
ship_76,82.63188171386719,89.09968566894531,1738873337,7673,264.7164611816406,True,2025-02-06 20:22:17,14.92
ship_76,72.37548065185547,150.400146484375,1738962226,7680,334.0030212402344,True,2025-02-07 21:03:46,14.93
ship_76,80.1349868774414,119.48858642578124,1738963868,7674,311.36993408203125,True,2025-02-07 21:31:08,14.92
ship_76,80.7889175415039,38.92981719970703,1738964082,7674,233.2858123779297,True,2025-02-07 21:34:42,14.92
ship_76,-19.246736526489254,-147.13255310058594,1739039993,7697,348.70428466796875,True,2025-02-08 18:39:53,14.96
ship_76,74.41358947753906,176.54592895507812,1739041494,7679,330.7208251953125,True,2025-02-08 19:04:54,14.93
ship_76,81.90396881103516,80.84848022460938,1739043363,7674,245.2613525390625,True,2025-02-08 19:36:03,14.92
ship_76,80.13043212890625,154.99014282226562,1739128161,7674,311.42138671875,True,2025-02-09 19:09:21,14.92
ship_76,80.82648468017578,74.66952514648438,1739128375,7674,233.5683135986328,True,2025-02-09 19:12:55,14.92
ship_76,75.66751098632812,-173.71397399902344,1739211294,7680,328.1390075683594,True,2025-02-10 18:14:54,14.93
ship_76,82.27116394042969,136.84356689453125,1739213204,7674,288.16119384765625,True,2025-02-10 18:46:44,14.92
ship_76,77.8712387084961,64.26527404785156,1739213418,7675,218.04737854003903,True,2025-02-10 18:50:18,14.92
ship_76,77.3888931274414,32.343265533447266,1739592624,7675,323.5586853027344,True,2025-02-15 04:10:24,14.92
ship_77,81.70902252197266,84.00688171386719,1738782739,7673,242.546142578125,True,2025-02-05 19:12:19,14.92
ship_77,82.6257553100586,88.6060791015625,1738873338,7673,264.2352294921875,True,2025-02-06 20:22:18,14.92
ship_77,72.43280792236328,150.3075714111328,1738962227,7680,333.92254638671875,True,2025-02-07 21:03:47,14.93
ship_77,80.17694091796875,119.20870971679688,1738963869,7674,311.1025085449219,True,2025-02-07 21:31:09,14.92
ship_77,80.75074005126953,38.6124267578125,1738964083,7674,232.9807281494141,True,2025-02-07 21:34:43,14.92
ship_77,-19.18343734741211,-147.14585876464844,1739039994,7697,348.7059020996094,True,2025-02-08 18:39:54,14.96
ship_77,74.46920776367188,176.4294891357422,1739041495,7679,330.6165466308594,True,2025-02-08 19:04:55,14.93
ship_77,81.87713623046875,80.43944549560547,1739043364,7674,244.86477661132807,True,2025-02-08 19:36:04,14.92
ship_77,80.17243194580078,154.71058654785156,1739128162,7674,311.1539001464844,True,2025-02-09 19:09:22,14.92
ship_77,80.7885513305664,74.3496322631836,1739128376,7674,233.26077270507807,True,2025-02-09 19:12:56,14.92
ship_77,75.72164916992188,-173.8504180908203,1739211295,7680,328.0149230957031,True,2025-02-10 18:14:55,14.93
ship_77,82.29077911376953,136.39285278320312,1739213205,7674,287.7228698730469,True,2025-02-10 18:46:45,14.92
ship_77,77.82103729248047,64.07927703857422,1739213419,7675,217.87387084960935,True,2025-02-10 18:50:19,14.92
ship_77,77.44007873535156,32.1694221496582,1739592625,7675,323.3971252441406,True,2025-02-15 04:10:25,14.92
ship_78,81.67950439453125,83.61670684814453,1738782740,7673,242.1683807373047,True,2025-02-05 19:12:20,14.92
ship_78,82.61910247802734,88.1133041381836,1738873339,7673,263.75494384765625,True,2025-02-06 20:22:19,14.92
ship_78,72.4900894165039,150.2144317626953,1738962228,7680,333.841796875,True,2025-02-07 21:03:48,14.93
ship_78,80.21867370605469,118.92649841308594,1738963870,7674,310.832763671875,True,2025-02-07 21:31:10,14.92
ship_78,80.71228790283203,38.2975959777832,1738964084,7674,232.67828369140625,True,2025-02-07 21:34:44,14.92
ship_78,-19.120140075683597,-147.1591796875,1739039995,7697,348.7075500488281,True,2025-02-08 18:39:55,14.96
ship_78,74.5247573852539,176.31228637695312,1739041496,7679,330.5118103027344,True,2025-02-08 19:04:56,14.93
ship_78,81.84991455078125,80.03307342529297,1739043365,7674,244.47129821777344,True,2025-02-08 19:36:05,14.92
ship_78,80.2142105102539,154.42869567871094,1739128163,7674,310.8847351074219,True,2025-02-09 19:09:23,14.92
ship_78,80.75035095214844,74.0323257446289,1739128377,7674,232.9561920166016,True,2025-02-09 19:12:57,14.92
ship_78,75.77571868896484,-173.98782348632812,1739211296,7680,327.8896789550781,True,2025-02-10 18:14:56,14.93
ship_78,82.3099136352539,135.93991088867188,1739213206,7674,287.2822265625,True,2025-02-10 18:46:46,14.92
ship_78,77.77071380615234,63.89475631713867,1739213420,7675,217.7006683349609,True,2025-02-10 18:50:20,14.92
ship_78,77.49113464355469,31.994218826293945,1739592626,7675,323.234375,True,2025-02-15 04:10:26,14.92
ship_79,81.64961242675781,83.22924041748047,1738782741,7673,241.79339599609372,True,2025-02-05 19:12:21,14.92
ship_79,82.61192321777344,87.6214370727539,1738873340,7673,263.2754211425781,True,2025-02-06 20:22:20,14.92
ship_79,72.5473403930664,150.12074279785156,1738962229,7680,333.76043701171875,True,2025-02-07 21:03:49,14.93
ship_79,80.26017761230469,118.6419448852539,1738963871,7674,310.5605163574219,True,2025-02-07 21:31:11,14.92
ship_79,80.67357635498047,37.98530960083008,1738964085,7674,232.37838745117188,True,2025-02-07 21:34:45,14.92
ship_79,-19.05683708190918,-147.17247009277344,1739039996,7697,348.70916748046875,True,2025-02-08 18:39:56,14.96
ship_79,74.58025360107422,176.19427490234375,1739041497,7679,330.4061889648437,True,2025-02-08 19:04:57,14.93
ship_79,81.82230377197266,79.62939453125,1739043366,7674,244.07940673828125,True,2025-02-08 19:36:06,14.92
ship_79,80.2557601928711,154.1444549560547,1739128164,7674,310.61297607421875,True,2025-02-09 19:09:24,14.92
ship_79,80.71187591552734,73.71758270263672,1739128378,7674,232.6534576416016,True,2025-02-09 19:12:58,14.92
ship_79,75.8297119140625,-174.12623596191406,1739211297,7680,327.7636108398437,True,2025-02-10 18:14:57,14.93
ship_79,82.32859802246094,135.48475646972656,1739213207,7674,286.8398132324219,True,2025-02-10 18:46:47,14.92
ship_79,77.72028350830078,63.71168518066406,1739213421,7675,217.5306701660156,True,2025-02-10 18:50:21,14.92
ship_79,77.5420913696289,31.817636489868164,1739592627,7675,323.070068359375,True,2025-02-15 04:10:27,14.92
ship_80,81.6193618774414,82.84452056884766,1738782742,7673,241.4210662841797,True,2025-02-05 19:12:22,14.92
ship_80,82.60420989990234,87.13056182861328,1738873341,7673,262.7967834472656,True,2025-02-06 20:22:21,14.92
ship_80,72.60454559326172,150.02647399902344,1738962230,7680,333.678466796875,True,2025-02-07 21:03:50,14.93
ship_80,80.30145263671875,118.3550033569336,1738963872,7674,310.285888671875,True,2025-02-07 21:31:12,14.92
ship_80,80.63459777832031,37.675559997558594,1738964086,7674,232.08102416992188,True,2025-02-07 21:34:46,14.92
ship_80,-18.99353790283203,-147.18577575683594,1739039997,7697,348.7107849121094,True,2025-02-08 18:39:57,14.96
ship_80,74.63568878173828,176.07546997070312,1739041498,7679,330.29962158203125,True,2025-02-08 19:04:58,14.93
ship_80,81.7942886352539,79.2283935546875,1739043367,7674,243.6910400390625,True,2025-02-08 19:36:07,14.92
ship_80,80.29708099365234,153.85781860351562,1739128165,7674,310.3386535644531,True,2025-02-09 19:09:25,14.92
ship_80,80.67313385009766,73.40538024902344,1739128379,7674,232.35433959960935,True,2025-02-09 19:12:59,14.92
ship_80,75.88362884521484,-174.26565551757812,1739211298,7680,327.6365661621094,True,2025-02-10 18:14:58,14.93
ship_80,82.3468017578125,135.02745056152344,1739213208,7674,286.39483642578125,True,2025-02-10 18:46:48,14.92
ship_80,77.66973114013672,63.530059814453125,1739213422,7675,217.3614959716797,True,2025-02-10 18:50:22,14.92
ship_80,77.59293365478516,31.639663696289062,1739592628,7675,322.90447998046875,True,2025-02-15 04:10:28,14.92
ship_81,81.5887451171875,82.4625244140625,1738782743,7673,241.0513610839844,True,2025-02-05 19:12:23,14.92
ship_81,82.59597778320312,86.64071655273438,1738873342,7673,262.31951904296875,True,2025-02-06 20:22:22,14.92
ship_81,72.66171264648438,149.93161010742188,1738962231,7680,333.5957336425781,True,2025-02-07 21:03:51,14.93
ship_81,80.34248352050781,118.06568908691406,1738963873,7674,310.0096435546875,True,2025-02-07 21:31:13,14.92
ship_81,80.5953598022461,37.36832427978516,1738964087,7674,231.7861328125,True,2025-02-07 21:34:47,14.92
ship_81,-18.930234909057617,-147.19906616210938,1739039998,7697,348.71246337890625,True,2025-02-08 18:39:58,14.96
ship_81,74.6910629272461,175.9558563232422,1739041499,7679,330.1922607421875,True,2025-02-08 19:04:59,14.93
ship_81,81.7658920288086,78.8301010131836,1739043368,7674,243.30491638183597,True,2025-02-08 19:36:08,14.92
ship_81,80.3381576538086,153.56881713867188,1739128166,7674,310.0620422363281,True,2025-02-09 19:09:26,14.92
ship_81,80.6341323852539,73.09571838378906,1739128380,7674,232.05679321289065,True,2025-02-09 19:13:00,14.92
ship_81,75.93746185302734,-174.40606689453125,1739211299,7680,327.5084533691406,True,2025-02-10 18:14:59,14.93
ship_81,82.36453247070312,134.56805419921875,1739213209,7674,285.9476318359375,True,2025-02-10 18:46:49,14.92
ship_81,77.61907196044922,63.34986877441406,1739213423,7675,217.1931610107422,True,2025-02-10 18:50:23,14.92
ship_81,77.64366912841797,31.460285186767575,1739592629,7675,322.73748779296875,True,2025-02-15 04:10:29,14.92
ship_82,81.55777740478516,82.08326721191406,1738782744,7673,240.68441772460935,True,2025-02-05 19:12:24,14.92
ship_82,82.58721160888672,86.1519775390625,1738873343,7673,261.8428649902344,True,2025-02-06 20:22:23,14.92
ship_82,72.71882629394531,149.83619689941406,1738962232,7680,333.5125732421875,True,2025-02-07 21:03:52,14.93
ship_82,80.38328552246094,117.77397918701172,1738963874,7674,309.7293395996094,True,2025-02-07 21:31:14,14.92
ship_82,80.55586242675781,37.063594818115234,1738964088,7674,231.4937896728516,True,2025-02-07 21:34:48,14.92
ship_82,-18.866931915283203,-147.21234130859375,1739039999,7697,348.7140197753906,True,2025-02-08 18:39:59,14.96
ship_82,74.74637603759766,175.83541870117188,1739041500,7679,330.0841369628906,True,2025-02-08 19:05:00,14.93
ship_82,81.73712158203125,78.43450927734375,1739043369,7674,242.92225646972656,True,2025-02-08 19:36:09,14.92
ship_82,80.37901306152344,153.27743530273438,1739128167,7674,309.78326416015625,True,2025-02-09 19:09:27,14.92
ship_82,80.59486389160156,72.78857421875,1739128381,7674,231.76145935058597,True,2025-02-09 19:13:01,14.92
ship_82,75.99122619628906,-174.5475311279297,1739211300,7680,327.3793334960937,True,2025-02-10 18:15:00,14.93
ship_82,82.38177490234375,134.10655212402344,1739213210,7674,285.4985656738281,True,2025-02-10 18:46:50,14.92
ship_82,77.56829071044922,63.17108154296875,1739213424,7675,217.02777099609372,True,2025-02-10 18:50:24,14.92
ship_82,77.69429779052734,31.279483795166016,1739592630,7675,322.5688781738281,True,2025-02-15 04:10:30,14.92
ship_83,81.52643585205078,81.70674133300781,1738782745,7673,240.32017517089844,True,2025-02-05 19:12:25,14.92
ship_83,82.57792663574219,85.66441345214844,1738873344,7673,261.36767578125,True,2025-02-06 20:22:24,14.92
ship_83,72.77590942382812,149.74017333984375,1738962233,7680,333.428955078125,True,2025-02-07 21:03:53,14.93
ship_83,80.4238510131836,117.4798355102539,1738963875,7674,309.4476013183594,True,2025-02-07 21:31:15,14.92
ship_83,80.51612091064453,36.7613525390625,1738964089,7674,231.20376586914065,True,2025-02-07 21:34:49,14.92
ship_83,-18.80362701416016,-147.22561645507812,1739040000,7697,348.7156066894531,True,2025-02-08 18:40:00,14.96
ship_83,74.8016357421875,175.71417236328125,1739041501,7679,329.975341796875,True,2025-02-08 19:05:01,14.93
ship_83,81.70796966552734,78.04163360595703,1739043370,7674,242.54119873046875,True,2025-02-08 19:36:10,14.92
ship_83,80.41961669921875,152.98361206054688,1739128168,7674,309.5014343261719,True,2025-02-09 19:09:28,14.92
ship_83,80.55534362792969,72.48393249511719,1739128382,7674,231.4693756103516,True,2025-02-09 19:13:02,14.92
ship_83,76.04490661621094,-174.6900177001953,1739211301,7680,327.2490539550781,True,2025-02-10 18:15:01,14.93
ship_83,82.3985366821289,133.64300537109375,1739213211,7674,285.0472412109375,True,2025-02-10 18:46:51,14.92
ship_83,77.51741027832031,62.99371337890625,1739213425,7674,216.8596649169922,True,2025-02-10 18:50:25,14.92
ship_83,77.74479675292969,31.097248077392575,1739592631,7675,322.3987731933594,True,2025-02-15 04:10:31,14.92
ship_84,81.49475860595703,81.33296203613281,1738782746,7673,239.95899963378903,True,2025-02-05 19:12:26,14.92
ship_84,82.56812286376953,85.1780776977539,1738873345,7673,260.8938903808594,True,2025-02-06 20:22:25,14.92
ship_84,72.83294677734375,149.64358520507812,1738962234,7680,333.3445129394531,True,2025-02-07 21:03:54,14.93
ship_84,80.46417236328125,117.18325805664062,1738963876,7674,309.16357421875,True,2025-02-07 21:31:16,14.92
ship_84,80.47611999511719,36.46158218383789,1738964090,7674,230.9164276123047,True,2025-02-07 21:34:50,14.92
ship_84,-18.74032020568848,-147.23887634277344,1739040001,7697,348.7171936035156,True,2025-02-08 18:40:01,14.96
ship_84,74.8568344116211,175.5920867919922,1739041502,7679,329.865478515625,True,2025-02-08 19:05:02,14.93
ship_84,81.6784439086914,77.65147399902344,1739043371,7674,242.16331481933597,True,2025-02-08 19:36:11,14.92
ship_84,80.4599838256836,152.68736267089844,1739128169,7674,309.21759033203125,True,2025-02-09 19:09:29,14.92
ship_84,80.51557922363281,72.18177795410156,1739128383,7674,231.18006896972656,True,2025-02-09 19:13:03,14.92
ship_84,76.09851837158203,-174.8335723876953,1739211302,7680,327.1180419921875,True,2025-02-10 18:15:02,14.93
ship_84,82.41482543945312,133.17747497558594,1739213212,7674,284.59423828125,True,2025-02-10 18:46:52,14.92
ship_84,77.46641540527344,62.81771469116211,1739213426,7675,216.69874572753903,True,2025-02-10 18:50:26,14.92
ship_84,77.7951889038086,30.913562774658203,1739592632,7675,322.2275085449219,True,2025-02-15 04:10:32,14.92
ship_85,81.46273803710938,80.96192169189453,1738782747,7673,239.60055541992188,True,2025-02-05 19:12:27,14.92
ship_85,82.55779266357422,84.69304656982422,1738873346,7673,260.4209899902344,True,2025-02-06 20:22:26,14.92
ship_85,72.88994598388672,149.54638671875,1738962235,7680,333.259765625,True,2025-02-07 21:03:55,14.93
ship_85,80.50424194335938,116.88423919677734,1738963877,7674,308.8770446777344,True,2025-02-07 21:31:17,14.92
ship_85,80.43587493896484,36.16426849365234,1738964091,7674,230.6314392089844,True,2025-02-07 21:34:51,14.92
ship_85,-18.67701530456543,-147.2521514892578,1739040002,7697,348.7187805175781,True,2025-02-08 18:40:02,14.96
ship_85,74.9119644165039,175.46914672851562,1739041503,7679,329.7549133300781,True,2025-02-08 19:05:03,14.93
ship_85,81.64854431152344,77.26404571533203,1739043372,7674,241.7877960205078,True,2025-02-08 19:36:12,14.92
ship_85,80.5000991821289,152.38865661621094,1739128170,7674,308.9314880371094,True,2025-02-09 19:09:30,14.92
ship_85,80.47555541992188,71.88208770751953,1739128384,7674,230.8926239013672,True,2025-02-09 19:13:04,14.92
ship_85,76.15203857421875,-174.9781494140625,1739211303,7680,326.98541259765625,True,2025-02-10 18:15:03,14.93
ship_85,82.43062591552734,132.71002197265625,1739213213,7674,284.13885498046875,True,2025-02-10 18:46:53,14.92
ship_85,77.4153060913086,62.64308547973633,1739213427,7675,216.5349578857422,True,2025-02-10 18:50:27,14.92
